source,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,url
Donald J. Trump,2018-07-13,"The United Kingdom and the United States are bound together by a common historic heritage, language, and heroes.",23530,19986,582,2807,53,11,91,4057,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001532458801%3A04611686018427387904%3A09223372036854775773%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001532458801%3A04611686018427387904%3A09223372036854775773%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-07-16,"Today’s meeting is only the beginning of a longer process, but we have taken the first step toward a brighter future, and one with a strong dialogue and a lot of thought.",35014,29306,698,4426,89,31,464,7268,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001532458801%3A04611686018427387904%3A09223372036854775773%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001532458801%3A04611686018427387904%3A09223372036854775773%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-07-07,We will NOT stand for these vile Democrat smears against our law enforcement. We will always stand proudly with the BRAVE HEROES of ICE and BORDER PATROL!,47874,40329,662,6413,130,51,289,5279,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001532458801%3A04611686018427387904%3A09223372036854775773%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001532458801%3A04611686018427387904%3A09223372036854775773%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-07-12,Great success today at NATO! Billions of additional dollars paid by members since my election. Great spirit!,27579,23524,621,3269,77,13,75,2667,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001532458801%3A04611686018427387904%3A09223372036854775773%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001532458801%3A04611686018427387904%3A09223372036854775773%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-07-09,"I’m going to tell NATO you have to start paying your bills. The U.S. is spending far more on NATO than any other country. This is not fair, nor is it acceptable!",31170,27003,448,3287,160,72,200,3262,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001532458801%3A04611686018427387904%3A09223372036854775773%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001532458801%3A04611686018427387904%3A09223372036854775773%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-06-22,"In just six months, more than 600 companies have given out bonuses or pay raises as a result of our HISTORIC tax cuts! We're just getting started!",35713,29725,1079,4338,241,33,297,5161,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001530973173%3A04611686018427387904%3A09223372036854775768%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001530973173%3A04611686018427387904%3A09223372036854775768%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-06-06,"Today it was my great honor to sign the #VAMissionAct, making veterans choice the permanent law of the land! http://45.wh.gov/dyWJNq",36019,30244,150,5512,67,6,40,2297,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001530973173%3A04611686018427387904%3A09223372036854775768%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001530973173%3A04611686018427387904%3A09223372036854775768%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-07-05,"Join me LIVE in Great Falls, MT! Great crowd for a #MAGA rally!",88216,59072,1415,26.431,284,127,887,65.042,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001530973173%3A04611686018427387904%3A09223372036854775768%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001530973173%3A04611686018427387904%3A09223372036854775768%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-06-08,"For years and years, countries have been taking advantage of the United States on trade. We're going to straighten that out.",86645,72648,1017,7869,3823,158,1130,10.169,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001530973173%3A04611686018427387904%3A09223372036854775768%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001530973173%3A04611686018427387904%3A09223372036854775768%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-06-05,Today at 3 PM we will put our hands on our hearts for the Pledge of Allegiance and all PROUDLY STAND for the National Anthem! No NFL escaping to locker rooms!,95322,77159,1446,16.349,103,33,232,7461,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001528318962%3A04611686018427387904%3A09223372036854775763%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001528318962%3A04611686018427387904%3A09223372036854775763%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-06-02,Watch this week's Real News Update to hear how America is truly WINNING again!,19567,16339,482,2605,38,16,87,3224,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001528318962%3A04611686018427387904%3A09223372036854775763%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001528318962%3A04611686018427387904%3A09223372036854775763%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-05-19,"I will always stand by our allies, stand up for our law enforcement, and stand with the American people.",18991,16049,333,2481,36,10,82,2397,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001528318962%3A04611686018427387904%3A09223372036854775763%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001528318962%3A04611686018427387904%3A09223372036854775763%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-05-23,"There will be BIG news coming soon for our great American autoworkers. After many decades of losing your jobs to other countries, you have waited long enough!",23441,20031,393,2863,89,10,55,2307,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001528318962%3A04611686018427387904%3A09223372036854775763%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001528318962%3A04611686018427387904%3A09223372036854775763%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-06-29,"I'd like to address the horrific shooting that took place yesterday at Capital Gazette newsroom in Annapolis, Maryland. This attack shocked the conscience of our nation, and filled our hearts with grief...",18347,13323,106,1340,68,3339,171,2694,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001530973173%3A04611686018427387904%3A09223372036854775768%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001530973173%3A04611686018427387904%3A09223372036854775768%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-05-14,"The unemployment rate is at the LOWEST level since the turn of the century. You'd think Democrats would celebrate such good news for our workers, but they can't stand to give us credit!",24988,21474,528,2739,85,41,121,2997,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001526745601%3A04611686018427387904%3A09223372036854775758%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001526745601%3A04611686018427387904%3A09223372036854775758%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-05-11,This is truly an exciting time for our country. Many people have never felt prouder to be an American! #MAGA,56872,47825,735,7867,250,40,155,4030,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001526745601%3A04611686018427387904%3A09223372036854775758%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001526745601%3A04611686018427387904%3A09223372036854775758%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-05-11,I support Bill Schuette for Governor of the great state of Michigan! He will be a fantastic leader and BIG help in accomplishing our MAGA agenda. VOTE Schuette on August 7th!,12863,11269,218,1279,15,20,62,1648,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001526745601%3A04611686018427387904%3A09223372036854775758%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001526745601%3A04611686018427387904%3A09223372036854775758%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-04-27,Tomorrow night I'm skipping the Fake News Prom (White House Correspondents' Dinner) to be with American patriots who truly want to MAGA! Tune in at 7pm to watch the rally LIVE on Facebook!,61338,48928,3900,8173,137,48,152,5849,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001526745601%3A04611686018427387904%3A09223372036854775758%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001526745601%3A04611686018427387904%3A09223372036854775758%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-04-17,Our country is really starting to rock with businesses pouring back in. There’s never been a better time to HIRE and INVEST in AMERICA!,35911,31187,794,3736,67,16,111,2929,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001524833100%3A04611686018427387904%3A09223372036854775753%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001524833100%3A04611686018427387904%3A09223372036854775753%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-05-29,"Join me LIVE in Nashville, Tennessee! Great crowd for a #MAGA rally!",83792,52798,1376,28.110,324,156,1028,65.894,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001528318962%3A04611686018427387904%3A09223372036854775763%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001528318962%3A04611686018427387904%3A09223372036854775763%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-04-25,"Did you know that at the current rate, it would take 9 YEARS for all of my appointments to get confirmed by Senate? Watch for more from former Press Secretary for Vice President Mike Pence, Marc Lotter.",15004,9682,268,483,1052,488,3031,3128,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001524833100%3A04611686018427387904%3A09223372036854775753%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001524833100%3A04611686018427387904%3A09223372036854775753%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-04-18,"There is a REVOLUTION going on in California. Soooo many Sanctuary areas want OUT of this ridiculous, crime infested & breeding concept. The people of the State are not happy!",57762,51235,1319,4461,391,95,261,5007,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001524833100%3A04611686018427387904%3A09223372036854775753%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001524833100%3A04611686018427387904%3A09223372036854775753%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-05-07,The Russia WITCH HUNT is rapidly losing credibility. The 13 angry Democrats in charge are starting to find out that there is a court system in place that actually protects people from injustice!,37904,33044,1105,3493,97,24,141,4239,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001526745601%3A04611686018427387904%3A09223372036854775758%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001526745601%3A04611686018427387904%3A09223372036854775758%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-04-21,"Another week of Promises Made, Promises Kept. Watch this week's REAL news!",27337,23534,599,3050,59,12,83,3230,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001524833100%3A04611686018427387904%3A09223372036854775753%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001524833100%3A04611686018427387904%3A09223372036854775753%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-04-04,"We are not in a trade war with China, that war was lost many years ago by the foolish, or incompetent, people who represented the U.S. Now we have a Trade Deficit of $500 Billion a year, with Intellectual Property Theft of another $300 Billion. We cannot let this continue!",41675,36826,662,3659,294,59,175,4403,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001523974081%3A04611686018427387904%3A09223372036854775748%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001523974081%3A04611686018427387904%3A09223372036854775748%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
,2018-03-24,,43509,37758,659,4817,100,26,149,,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001523974081%3A04611686018427387904%3A09223372036854775748%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001523974081%3A04611686018427387904%3A09223372036854775748%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
