source,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,url
Donald J. Trump,2018-12-10,We will never apologize for America. We will stand up for America and be PROUD of America!🇺🇸,80046,64685,1176,13.969,91,26,99,6019,/story.php?story_fbid=10161866579035725&id=153080620724&refid=17&_ft_=mf_story_key.10161866579035725%3Atop_level_post_id.10161866579035725%3Atl_objid.10161866579035725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161866579035725%3Apage_id.153080620724%3Aphoto_id.10161866569780725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161866579035725%2C%22publish_time%22%3A1544480016%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161866579035725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A2661032235190353897&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-08,My administration has been hit with more injunctions in two years than any other president in an entire term. This is no way to run a country! “The executive branch cannot function effectively if activist lawyers — without winning a single election — can set policy for months or years…”,54910,42932,714,1591,591,1336,7746,8787,/story.php?story_fbid=10161862426155725&id=153080620724&refid=17&_ft_=mf_story_key.10161862426155725%3Atop_level_post_id.10161862426155725%3Atl_objid.10161862426155725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161862426155725%3Apage_id.153080620724%3Astory_location.4%3Astory_attachment_style.share%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161862426155725%2C%22publish_time%22%3A1544228460%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161862426155725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A8847819303852520769&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-09,We believe in the power of redemption and we believe in second chances. Let's get the FIRST STEP Act across the finish line!,19072,16904,335,1668,71,10,84,2913,/story.php?story_fbid=10161871275105725&id=153080620724&refid=17&_ft_=mf_story_key.10161871275105725%3Atop_level_post_id.10161871275105725%3Atl_objid.10161871275105725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161871275105725%3Apage_id.153080620724%3Astory_location.4%3Astory_attachment_style.share%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161871275105725%2C%22publish_time%22%3A1544364780%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161871275105725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-7984248864288725001&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-10,"""2018 is still on track to be the MOST PIVOTAL economic year in a generation — the year we finally put the Great Recession behind us.""",26302,22283,638,3257,66,10,48,2926,/story.php?story_fbid=10161871308525725&id=153080620724&refid=17&_ft_=mf_story_key.10161871308525725%3Atop_level_post_id.10161871308525725%3Atl_objid.10161871308525725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161871308525725%3Apage_id.153080620724%3Astory_location.4%3Astory_attachment_style.share%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161871308525725%2C%22publish_time%22%3A1544453041%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161871308525725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-5293786976921954070&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-07,"Does the Fake News Media ever mention the fact that Republicans, with the very important help of my campaign rallies, WON THE UNITED STATES SENATE, 53 to 47? All I hear is that the open border Dems won the House. Senate alone approves judges and others. BIG REPUBLICAN WIN!",25332,21044,697,3485,50,13,43,3589,/story.php?story_fbid=10161870098700725&id=153080620724&refid=17&_ft_=mf_story_key.10161870098700725%3Atop_level_post_id.10161870098700725%3Atl_objid.10161870098700725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161870098700725%3Apage_id.153080620724%3Aphoto_attachments_list.%5B10161870085910725%2C10161870097660725%5D%3Astory_location.4%3Astory_attachment_style.album%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161870098700725%2C%22publish_time%22%3A1544193588%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161870098700725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-5717396774764218705&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-06,"Without the phony witch hunt, and with all that we have accomplished in the last almost two years, my approval rating would be at 75% rather than the 50% just reported by Rasmussen. It’s called Presidential Harassment – but we're still doing GREAT!",65713,53301,2082,10.042,163,38,87,8545,/story.php?story_fbid=10161866263505725&id=153080620724&refid=17&_ft_=mf_story_key.10161866263505725%3Atop_level_post_id.10161866263505725%3Atl_objid.10161866263505725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161866263505725%3Apage_id.153080620724%3Aphoto_id.10161866259855725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161866263505725%2C%22publish_time%22%3A1544114660%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161866263505725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-2203310046527033063&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-07,"President Donald J. Trump’s schedule for Friday, December 7th: · Travel to Kansas City, MO · 2018 Project Safe Neighborhoods National Conference · Travel to Washington, D.C. ·  Dinner with senior White House staff",10301,8692,219,1325,31,4,30,1737,/story.php?story_fbid=10161869665295725&id=153080620724&refid=17&_ft_=mf_story_key.10161869665295725%3Atop_level_post_id.10161869665295725%3Atl_objid.10161869665295725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161869665295725%3Apage_id.153080620724%3Astory_location.4%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161869665295725%2C%22publish_time%22%3A1544186033%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161869665295725%2C%22share_id%22%3A0%7D%5D%7D%2C%221220332944702810%22%3A%7B%22page_id%22%3A1220332944702810%2C%22role%22%3A16%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A3276459724101297676&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-06,"I will always support the policies that help our families thrive. When America’s working families prosper, America prospers!",45788,39482,717,5470,50,10,59,3597,/story.php?story_fbid=10161862327505725&id=153080620724&refid=17&_ft_=mf_story_key.10161862327505725%3Atop_level_post_id.10161862327505725%3Atl_objid.10161862327505725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161862327505725%3Apage_id.153080620724%3Astory_location.4%3Astory_attachment_style.share%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161862327505725%2C%22publish_time%22%3A1544132700%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161862327505725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A8899968183865270643&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-06,"Could somebody please explain this to the Democrats?  - The U.S. loses $250 billion a year on illegal immigration.  - Top border security, including a wall, is $25 billion.  Pays for itself in two months. Get it done!",69239,60074,1217,7272,393,88,195,8368,/story.php?story_fbid=10161866624570725&id=153080620724&refid=17&_ft_=mf_story_key.10161866624570725%3Atop_level_post_id.10161866624570725%3Atl_objid.10161866624570725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161866624570725%3Apage_id.153080620724%3Aphoto_id.10161866605810725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161866624570725%2C%22publish_time%22%3A1544125536%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161866624570725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A5382775830897084218&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-06,"I believe President Xi meant every word of what he said at our long and hopefully historic meeting. Ultimately, I believe, we will be making a deal - either now or into the future.",12825,11072,345,1323,57,4,24,1595,/story.php?story_fbid=10161866568040725&id=153080620724&refid=17&_ft_=mf_story_key.10161866568040725%3Atop_level_post_id.10161866568040725%3Atl_objid.10161866568040725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161866568040725%3Apage_id.153080620724%3Aphoto_id.10161866567210725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161866568040725%2C%22publish_time%22%3A1544119726%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161866568040725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-2420762082032571079&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-06,"The need for prison reform in America has never been greater, and the FIRST STEP Act is the most promising prison reform in decades. We have strong bipartisan support. Let's get the job done!",32687,29624,279,2573,113,13,85,2316,/story.php?story_fbid=10161862122050725&id=153080620724&refid=17&_ft_=mf_story_key.10161862122050725%3Atop_level_post_id.10161862122050725%3Atl_objid.10161862122050725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161862122050725%3Apage_id.153080620724%3Astory_location.4%3Astory_attachment_style.share%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161862122050725%2C%22publish_time%22%3A1544106600%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161862122050725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-6763228467973489015&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-05,President Bush was a true American patriot. His service to our Nation will inspire generations for decades to come!,31529,26009,205,4534,45,651,85,2058,/story.php?story_fbid=10161861937180725&id=153080620724&refid=17&_ft_=mf_story_key.10161861937180725%3Atop_level_post_id.10161861937180725%3Atl_objid.10161861937180725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161861937180725%3Apage_id.153080620724%3Aphoto_id.10161861914205725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161861937180725%2C%22publish_time%22%3A1544030709%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161861937180725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A7921896468916188589&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-06,"President Donald J. Trump’s schedule for Thursday, December 6th: · Lunch with the Secretary of Education · Remarks at a Hanukkah reception",10736,9159,259,1249,24,8,37,1570,/story.php?story_fbid=10161865441965725&id=153080620724&refid=17&_ft_=mf_story_key.10161865441965725%3Atop_level_post_id.10161865441965725%3Atl_objid.10161865441965725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161865441965725%3Apage_id.153080620724%3Astory_location.4%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161865441965725%2C%22publish_time%22%3A1544097913%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161865441965725%2C%22share_id%22%3A0%7D%5D%7D%2C%221220332944702810%22%3A%7B%22page_id%22%3A1220332944702810%2C%22role%22%3A16%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-3684945603313041809&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-05,"With the passing of George H.W. Bush, we mark one of the last pages of a defining chapter in American history. He will be missed!",42576,33010,150,5800,68,3497,51,2406,/story.php?story_fbid=10161862431235725&id=153080620724&refid=17&_ft_=mf_story_key.10161862431235725%3Atop_level_post_id.10161862431235725%3Atl_objid.10161862431235725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161862431235725%3Apage_id.153080620724%3Aphoto_id.10161862431175725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161862431235725%2C%22publish_time%22%3A1544046420%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161862431235725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-6160597294896205041&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-05,"Through his essential authenticity, disarming wit, and unwavering commitment to faith, family, and country, President Bush inspired generations of his fellow Americans to public service.",24107,20057,252,3592,38,124,44,1558,/story.php?story_fbid=10161861893150725&id=153080620724&refid=17&_ft_=mf_story_key.10161861893150725%3Atop_level_post_id.10161861893150725%3Atl_objid.10161861893150725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161861893150725%3Apage_id.153080620724%3Aphoto_id.10161861893030725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161861893150725%2C%22publish_time%22%3A1544037900%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161861893150725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A1787180215832478526&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-05,Today is a day of celebration for a great man who has led a long and distinguished life!,35665,29693,191,4631,31,1052,67,2152,/story.php?story_fbid=10161861896165725&id=153080620724&refid=17&_ft_=mf_story_key.10161861896165725%3Atop_level_post_id.10161861896165725%3Atl_objid.10161861896165725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161861896165725%3Apage_id.153080620724%3Aphoto_id.10161861894335725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161861896165725%2C%22publish_time%22%3A1544020620%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161861896165725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A6501480381986610173&__tn__=%2AW-R#footer_action_list
